Zaman (sn),Voltaj (V),Label
62.7451,1.6915,1
62.7451,1.7108,1
62.7452,1.7149,1
62.7452,1.7165,1
62.7452,1.7100,1
62.7452,1.6979,1
62.7452,1.6851,1
62.7452,1.6609,1
62.7453,1.6303,1
62.7453,1.6029,1
62.7453,1.5803,1
62.7453,1.5634,1
62.7453,1.5618,1
62.7453,1.5618,1
62.7453,1.5642,1
62.7454,1.5779,1
62.7454,1.5900,1
62.7454,1.6158,1
62.7454,1.6456,1
62.7454,1.6730,1
62.7454,1.6996,1
62.7455,1.7189,1
62.7455,1.7302,1
62.7455,1.7342,1
62.7455,1.7334,1
62.7455,1.7205,1
62.7455,1.7004,1
62.7456,1.6762,1
62.7456,1.6488,1
62.7456,1.6214,1
62.7456,1.5948,1
62.7456,1.5755,1
62.7456,1.5610,1
62.7456,1.5577,1
62.7457,1.5601,1
62.7457,1.5730,1
62.7457,1.5892,1
62.7457,1.6141,1
62.7457,1.6423,1
62.7457,1.6730,1
62.7458,1.6963,1
62.7458,1.7141,1
62.7458,1.7221,1
62.7458,1.7253,1
62.7458,1.7221,1
62.7458,1.7092,1
62.7458,1.6947,1
62.7459,1.6697,1
62.7459,1.6456,1
62.7459,1.6133,1
62.7459,1.5924,1
62.7459,1.5730,1
62.7459,1.5626,1
62.7460,1.5569,1
62.7460,1.5618,1
62.7460,1.5730,1
62.7460,1.5924,1
62.7460,1.6174,1
62.7460,1.6391,1
62.7461,1.6657,1
62.7461,1.6818,1
62.7461,1.7020,1
62.7461,1.7173,1
62.7461,1.7245,1
62.7461,1.7189,1
62.7461,1.7076,1
62.7462,1.6883,1
62.7462,1.6665,1
62.7462,1.6415,1
62.7462,1.6158,1
62.7462,1.5956,1
62.7462,1.5763,1
62.7463,1.5634,1
62.7463,1.5593,1
62.7463,1.5642,1
62.7463,1.5747,1
62.7463,1.5932,1
62.7463,1.6149,1
62.7463,1.6415,1
62.7464,1.6810,1
62.7464,1.7076,1
62.7464,1.7253,1
62.7464,1.7439,1
62.7464,1.7447,1
62.7464,1.7374,1
62.7465,1.7245,1
62.7465,1.7036,1
62.7465,1.6762,1
62.7465,1.6560,1
62.7465,1.6158,1
62.7465,1.5908,1
62.7466,1.5714,1
62.7466,1.5513,1
62.7466,1.5497,1
62.7466,1.5585,1
62.7466,1.5747,1
62.7466,1.5964,1
62.7467,1.6246,1
62.7467,1.6472,1
62.7467,1.6762,1
62.7467,1.7012,1
62.7467,1.7245,1
62.7467,1.7399,1
62.7468,1.7439,1
62.7468,1.7382,1
62.7468,1.7318,1
62.7468,1.7141,1
62.7468,1.6883,1
62.7468,1.6577,1
62.7468,1.6303,1
62.7469,1.6045,1
62.7469,1.5827,1
62.7469,1.5690,1
62.7469,1.5666,1
62.7469,1.5730,1
62.7469,1.5787,1
62.7470,1.5980,1
62.7470,1.6238,1
62.7470,1.6520,1
62.7470,1.6818,1
62.7470,1.7100,1
62.7470,1.7302,1
62.7471,1.7431,1
62.7471,1.7455,1
62.7471,1.7358,1
62.7471,1.7302,1
62.7471,1.7165,1
62.7471,1.6883,1
62.7472,1.6577,1
62.7472,1.6278,1
62.7472,1.6037,1
62.7472,1.5843,1
62.7472,1.5690,1
62.7472,1.5642,1
62.7472,1.5714,1
62.7473,1.5787,1
62.7473,1.5940,1
62.8383,1.6222,1
62.8383,1.6536,1
62.8383,1.6818,1
62.8383,1.7060,1
62.8383,1.7278,1
62.8384,1.7431,1
62.8384,1.7495,1
62.8384,1.7439,1
62.8384,1.7302,1
62.8384,1.7084,1
62.8384,1.6826,1
62.8385,1.6601,1
62.8385,1.6327,1
62.8385,1.6029,1
62.8385,1.5819,1
62.8385,1.5682,1
62.8386,1.5634,1
62.8386,1.5626,1
62.8386,1.5738,1
62.8386,1.5924,1
62.8386,1.6166,1
62.8386,1.6383,1
62.8387,1.6657,1
62.8387,1.6931,1
62.8387,1.7157,1
62.8387,1.7310,1
62.8387,1.7342,1
62.8387,1.7004,1
62.8387,1.6907,1
62.8388,1.6738,1
62.8388,1.6504,1
62.8388,1.6230,1
62.8388,1.5964,1
62.8388,1.5690,1
62.8388,1.5481,1
62.8389,1.5319,1
62.8389,1.5271,1
62.8389,1.5650,1
62.8389,1.5698,1
62.8389,1.5884,1
62.8389,1.6133,1
62.8390,1.6399,1
62.8390,1.6649,1
62.8390,1.6867,1
62.8390,1.7044,1
62.8390,1.7133,1
62.8390,1.7173,1
62.8391,1.7149,1
62.8391,1.7060,1
62.8391,1.6851,1
62.8391,1.6577,1
62.8391,1.6278,1
62.8391,1.6021,1
62.8392,1.5795,1
62.8392,1.5601,1
62.8392,1.5521,1
62.8392,1.5537,1
62.8392,1.5577,1
62.8392,1.5714,1
62.8392,1.5916,1
62.8393,1.6174,1
62.8393,1.6496,1
62.8393,1.6794,1
62.8393,1.7068,1
62.8393,1.7278,1
62.8393,1.7407,1
62.8394,1.7407,1
62.8394,1.7374,1
62.8394,1.6947,1
62.8394,1.6794,1
62.8394,1.6568,1
62.8394,1.6262,1
62.8394,1.5988,1
62.8395,1.5722,1
62.8395,1.5521,1
62.8395,1.5400,1
62.8395,1.5376,1
62.8395,1.5368,1
62.8396,1.5819,1
62.8396,1.5988,1
62.8396,1.6214,1
62.8396,1.6488,1
62.8396,1.6730,1
62.8396,1.6955,1
62.8396,1.7157,1
62.8397,1.7262,1
62.8397,1.7253,1
62.8397,1.7229,1
62.8397,1.7052,1
62.8397,1.6834,1
62.8397,1.6577,1
62.8398,1.6343,1
62.8398,1.6061,1
62.8398,1.5811,1
62.8398,1.5642,1
62.8398,1.5489,1
62.8398,1.5489,1
62.8399,1.5537,1
62.8399,1.5763,1
62.8399,1.5956,1
62.8399,1.6303,1
62.8399,1.6520,1
62.8399,1.6818,1
62.8399,1.7100,1
62.8400,1.7221,1
62.8400,1.7382,1
62.8400,1.7415,1
62.8400,1.7407,1
62.8400,1.7141,1
62.8400,1.6979,1
62.8401,1.6657,1
62.8401,1.6415,1
62.8401,1.6149,1
62.8401,1.5916,1
62.8401,1.5771,1
62.8401,1.5658,1
62.8401,1.5626,1
62.8402,1.5658,1
62.8402,1.5867,1
62.8402,1.6061,1
62.8402,1.6278,1
62.8402,1.6544,1
62.8402,1.6802,1
62.8403,1.7020,1
62.8403,1.7245,1
62.8403,1.7350,1
62.8403,1.7382,1
62.8403,1.7310,1
62.8403,1.7165,1
62.8403,1.6939,1
62.8404,1.6705,1
62.8404,1.6407,1
62.8404,1.6117,1
62.8404,1.5867,1
62.8404,1.5610,1
62.8404,1.5489,1
62.8405,1.5448,1
62.8405,1.5497,1
62.8405,1.5634,1
62.8405,1.5835,1
62.8405,1.6077,1
62.8405,1.6375,1
62.8406,1.6681,1
62.8406,1.6971,1
62.8406,1.7189,1
62.8406,1.7310,1
62.8406,1.7350,1
62.8406,1.7310,1
62.8407,1.7189,1
62.8407,1.7004,1
62.8407,1.6762,1
62.8407,1.6472,1
62.8407,1.6174,1
62.8408,1.5900,1
62.8408,1.5690,1
62.8408,1.5569,1
62.8408,1.5521,1
62.8408,1.5569,1
62.8408,1.5698,1
62.8408,1.5900,1
62.8409,1.6158,1
62.8409,1.6432,1
62.8409,1.6705,1
62.8409,1.6955,1
62.8409,1.7173,1
62.8409,1.7302,1
62.8410,1.7358,1
62.8410,1.7310,1
62.8410,1.7181,1
62.8410,1.6971,1
62.8410,1.6714,1
62.8410,1.6432,1
62.8411,1.6158,1
62.8411,1.5908,1
62.8411,1.5682,1
62.8411,1.5561,1
62.8411,1.5521,1
62.8411,1.5561,1
62.8411,1.5690,1
62.8412,1.5884,1
62.8412,1.6141,1
62.8412,1.6432,1
62.8412,1.6730,1
62.8412,1.7020,1
62.8412,1.7229,1
62.8413,1.7358,1
62.8413,1.7415,1
62.8413,1.7374,1
62.9622,1.7253,1
62.9623,1.7060,1
62.9623,1.6794,1
62.9623,1.6512,1
62.9623,1.6214,1
62.9623,1.5932,1
62.9623,1.5730,1
62.9624,1.5601,1
62.9624,1.5529,1
62.9624,1.5577,1
62.9624,1.5706,1
62.9624,1.5908,1
62.9624,1.6190,1
62.9625,1.6464,1
62.9625,1.6738,1
62.9625,1.6971,1
62.9625,1.7181,1
62.9625,1.7302,1
62.9626,1.7366,1
62.9626,1.7318,1
62.9626,1.7197,1
62.9626,1.6996,1
62.9626,1.6738,1
62.9626,1.6464,1
62.9627,1.6190,1
62.9627,1.5956,1
62.9627,1.5730,1
62.9627,1.5610,1
62.9627,1.5537,1
62.9627,1.5569,1
62.9627,1.5690,1
62.9628,1.5875,1
62.9628,1.6117,1
62.9628,1.6415,1
62.9628,1.6722,1
62.9628,1.7004,1
62.9628,1.7213,1
62.9629,1.7342,1
62.9629,1.7399,1
62.9629,1.7358,1
62.9629,1.7229,1
62.9629,1.7020,1
62.9629,1.6770,1
62.9630,1.6464,1
62.9630,1.6149,1
62.9630,1.5859,1
62.9630,1.5650,1
62.9630,1.5513,1
62.9630,1.5464,1
62.9631,1.5521,1
62.9631,1.5658,1
62.9631,1.5875,1
62.9631,1.6141,1
62.9631,1.6440,1
62.9631,1.6722,1
62.9632,1.6979,1
62.9632,1.7173,1
62.9632,1.7318,1
62.9632,1.7358,1
62.9632,1.7318,1
62.9632,1.7181,1
62.9633,1.6971,1
62.9633,1.6722,1
62.9633,1.6440,1
62.9633,1.6166,1
62.9633,1.5924,1
62.9633,1.5722,1
62.9634,1.5585,1
62.9634,1.5561,1
62.9634,1.5601,1
62.9634,1.5730,1
62.9634,1.5916,1
62.9634,1.6158,1
62.9635,1.6432,1
62.9635,1.6722,1
62.9635,1.7004,1
62.9635,1.7221,1
62.9635,1.7342,1
62.9635,1.7382,1
62.9636,1.7334,1
62.9636,1.7221,1
62.9636,1.7036,1
62.9636,1.6786,1
62.9636,1.6496,1
62.9636,1.6198,1
62.9636,1.5916,1
62.9637,1.5714,1
62.9637,1.5585,1
62.9637,1.5545,1
62.9637,1.5593,1
62.9637,1.5714,1
62.9637,1.5932,1
62.9638,1.6198,1
62.9638,1.6488,1
62.9638,1.6778,1
62.9638,1.7028,1
62.9638,1.7221,1
62.9638,1.7358,1
62.9639,1.7415,1
62.9639,1.7366,1
62.9639,1.7229,1
62.9639,1.7020,1
62.9639,1.6762,1
62.9639,1.6480,1
62.9639,1.6206,1
62.9640,1.5956,1
62.9640,1.5763,1
62.9640,1.5634,1
62.9640,1.5585,1
62.9640,1.5634,1
62.9640,1.5755,1
62.9641,1.5940,1
62.9641,1.6182,1
62.9641,1.6472,1
62.9641,1.6762,1
62.9641,1.7036,1
62.9641,1.7221,1
62.9642,1.7350,1
62.9642,1.7390,1
62.9642,1.7342,1
62.9642,1.7229,1
62.9642,1.7044,1
62.9642,1.6794,1
62.9642,1.6496,1
62.9643,1.6206,1
62.9643,1.5948,1
62.9643,1.5755,1
62.9643,1.5634,1
62.9643,1.5593,1
62.9643,1.5626,1
62.9644,1.5755,1
62.9644,1.5956,1
62.9644,1.6214,1
62.9644,1.6504,1
62.9644,1.6770,1
62.9644,1.7020,1
62.9644,1.7221,1
62.9645,1.7350,1
62.9645,1.7399,1
62.9645,1.7358,1
62.9645,1.7229,1
62.9645,1.7028,1
62.9645,1.6794,1
62.9646,1.6520,1
62.9646,1.6246,1
62.9646,1.5988,1
62.9646,1.5787,1
62.9646,1.5658,1
62.9646,1.5610,1
62.9647,1.5658,1
62.9647,1.5779,1
62.9647,1.5964,1
62.9647,1.6198,1
62.9647,1.6480,1
62.9647,1.6778,1
62.9648,1.7052,1
62.9648,1.7270,1
62.9648,1.7399,1
62.9648,1.7455,1
62.9648,1.7415,1
62.9648,1.7294,1
62.9648,1.7108,1
62.9649,1.6851,1
62.9649,1.6560,1
62.9649,1.6254,1
62.9649,1.5980,1
62.9649,1.5763,1
62.9649,1.5626,1
62.9649,1.5569,1
62.9650,1.5618,1
62.9650,1.5730,1
62.9650,1.5932,1
62.9650,1.6206,1
62.9650,1.6496,1
62.9651,1.6770,1
62.9651,1.7020,1
62.9651,1.7221,1
62.9651,1.7366,1
62.9651,1.7415,1
62.9651,1.7374,1
62.9652,1.7253,1
62.9652,1.7044,1
62.9652,1.6778,1
62.9652,1.6496,1
62.9652,1.6222,1
62.9652,1.5972,1
62.9652,1.5771,1
62.9653,1.5626,1
62.9653,1.5610,1
62.9653,1.5650,1
62.9653,1.5771,1
62.9653,1.5948,1
62.9653,1.6174,1
62.9653,1.6456,1
62.9654,1.6746,1
62.9654,1.7028,1
62.9654,1.7229,1
62.9654,1.7342,1
62.9654,1.7334,1
62.9654,1.7294,1
62.9655,1.7181,1
62.9655,1.7004,1
62.9655,1.6770,1
62.9655,1.6496,1
62.9655,1.6198,1
62.9655,1.5932,1
62.9656,1.5722,1
62.9656,1.5618,1
62.9656,1.5593,1
62.9656,1.5618,1
62.9656,1.5738,1
62.9656,1.5940,1
62.9656,1.6198,1
62.9657,1.6456,1
62.9657,1.6722,1
62.9657,1.6963,1
62.9657,1.7165,1
62.9657,1.7366,1
62.9657,1.7415,1
62.9658,1.7366,1
62.9658,1.7245,1
62.9658,1.7060,1
62.9658,1.6762,1
62.9658,1.6512,1
62.9658,1.6246,1
62.9658,1.5996,1
62.9659,1.5787,1
62.9659,1.5585,1
62.9659,1.5537,1
62.9659,1.5577,1
62.9659,1.5698,1
62.9659,1.5867,1
62.9660,1.6166,1
62.9660,1.6480,1
62.9660,1.6770,1
62.9660,1.7044,1
62.9660,1.7253,1
62.9660,1.7399,1
62.9661,1.7431,1
62.9661,1.7390,1
62.9661,1.7262,1
62.9661,1.7076,1
62.9661,1.6826,1
62.9661,1.6504,1
62.9662,1.6190,1
62.9662,1.5698,1
62.9662,1.5464,1
62.9662,1.5360,1
62.9662,1.5327,1
62.9662,1.5400,1
63.0812,1.5553,1
63.0812,1.5763,1
63.0813,1.6037,1
63.0813,1.6319,1
63.0813,1.6617,1
63.0813,1.7084,1
63.0813,1.7302,1
63.0813,1.7407,1
63.0813,1.7439,1
63.0814,1.7358,1
63.0814,1.7213,1
63.0814,1.6979,1
63.0814,1.6697,1
63.0814,1.6407,1
63.0814,1.6125,1
63.0815,1.5851,1
63.0815,1.5650,1
63.0815,1.5521,1
63.0815,1.5432,1
63.0815,1.5473,1
63.0815,1.5585,1
63.0816,1.5819,1
63.0816,1.6069,1
63.0816,1.6359,1
63.0816,1.6665,1
63.0816,1.6963,1
63.0816,1.7197,1
63.0817,1.7366,1
63.0817,1.7463,1
63.0817,1.7447,1
63.0817,1.7439,1
63.0817,1.7213,1
63.0817,1.6971,1
63.0817,1.6689,1
63.0818,1.6391,1
63.0818,1.6117,1
63.0818,1.5916,1
63.0818,1.5747,1
63.0818,1.5771,1
63.0818,1.5803,1
63.0819,1.5835,1
63.0819,1.6045,1
63.0819,1.6286,1
63.0819,1.6585,1
63.0819,1.6867,1
63.0819,1.7116,1
63.0819,1.7326,1
63.0820,1.7552,1
63.0820,1.7544,1
63.0820,1.7511,1
63.0820,1.7390,1
63.0820,1.7173,1
63.0820,1.6947,1
63.0821,1.6705,1
63.0821,1.6407,1
63.0821,1.6158,1
63.0821,1.5940,1
63.0821,1.5722,1
63.0821,1.5674,1
63.0822,1.5755,1
63.0822,1.5875,1
63.0822,1.6077,1
63.0822,1.6319,1
63.0822,1.6577,1
63.0822,1.6891,1
63.0823,1.7173,1
63.0823,1.7399,1
63.0823,1.7527,1
63.0823,1.7584,1
63.0823,1.7511,1
63.0823,1.7407,1
63.0823,1.7197,1
63.0824,1.6955,1
63.0824,1.6673,1
63.0824,1.6391,1
63.0824,1.6141,1
63.0824,1.5964,1
63.0824,1.5827,1
63.0825,1.5763,1
63.0825,1.5795,1
63.0825,1.5924,1
63.0825,1.6125,1
63.0825,1.6391,1
63.0825,1.6681,1
63.0825,1.6931,1
63.0826,1.7173,1
63.0826,1.7350,1
63.0826,1.7495,1
63.0826,1.7552,1
63.0826,1.7576,1
63.0826,1.7455,1
63.0827,1.7278,1
63.0827,1.7020,1
63.0827,1.6722,1
63.0827,1.6472,1
63.0827,1.6198,1
63.0827,1.5980,1
63.0827,1.5851,1
63.0828,1.5795,1
63.0828,1.5795,1
63.0828,1.5900,1
63.0828,1.6085,1
63.0828,1.6319,1
63.0828,1.6601,1
63.0829,1.6891,1
63.0829,1.7157,1
63.0829,1.7374,1
63.0829,1.7527,1
63.0829,1.7584,1
63.0829,1.7527,1
63.0829,1.7431,1
63.0830,1.7262,1
63.0830,1.7028,1
63.0830,1.6778,1
63.0830,1.6488,1
63.0830,1.6214,1
63.0830,1.6021,1
63.0831,1.5867,1
63.0831,1.5811,1
63.0831,1.5867,1
63.0831,1.5980,1
63.0831,1.6174,1
63.0831,1.6432,1
63.0832,1.6689,1
63.0832,1.6963,1
63.0832,1.7253,1
63.0832,1.7431,1
63.0832,1.7544,1
63.0832,1.7616,1
63.0832,1.7648,1
63.0833,1.7527,1
63.0833,1.7350,1
63.0833,1.7092,1
63.0833,1.6762,1
63.0833,1.6496,1
63.0833,1.6230,1
63.0833,1.6037,1
63.0834,1.5964,1
63.0834,1.5884,1
63.0834,1.5843,1
63.0834,1.5956,1
63.0834,1.6125,1
63.0834,1.6375,1
63.0835,1.6705,1
63.0835,1.6996,1
63.0835,1.7278,1
63.0835,1.7487,1
63.0835,1.7592,1
63.0835,1.7664,1
63.0835,1.7664,1
63.0836,1.7576,1
63.0836,1.7382,1
63.0836,1.7141,1
63.0836,1.6875,1
63.0836,1.6568,1
63.0836,1.6295,1
63.0837,1.6093,1
63.0837,1.5948,1
63.0837,1.5884,1
63.0837,1.5924,1
63.0837,1.6004,1
63.0837,1.6182,1
63.0837,1.6407,1
63.0838,1.6641,1
63.0838,1.6891,1
63.0838,1.7092,1
63.0838,1.7262,1
63.0838,1.7382,1
63.0838,1.7382,1
63.0839,1.7302,1
63.0839,1.7189,1
63.0839,1.7020,1
63.0839,1.6770,1
63.0839,1.6512,1
63.0840,1.6246,1
63.0840,1.6012,1
63.0840,1.5803,1
63.0840,1.5658,1
63.0840,1.5634,1
63.0840,1.5593,1
63.0841,1.5714,1
63.0841,1.5859,1
63.0841,1.6085,1
63.0841,1.6351,1
63.0841,1.6641,1
63.0841,1.7020,1
63.0841,1.7229,1
63.0842,1.7342,1
63.0842,1.7390,1
63.0842,1.7415,1
63.0842,1.7294,1
63.0842,1.7141,1
63.0842,1.6907,1
63.0843,1.6633,1
63.0843,1.6351,1
63.0843,1.5988,1
63.0843,1.5819,1
63.0843,1.5779,1
63.0843,1.5730,1
63.0843,1.5755,1
63.0844,1.5884,1
63.0844,1.6061,1
63.0844,1.6303,1
63.0844,1.6544,1
63.0844,1.6810,1
63.0844,1.7052,1
63.0845,1.7237,1
63.0845,1.7399,1
63.0845,1.7463,1
63.0845,1.7431,1
63.0845,1.7318,1
63.0845,1.7149,1
63.0845,1.6907,1
63.0846,1.6681,1
63.0846,1.6407,1
63.0846,1.6174,1
63.0846,1.5988,1
63.0846,1.5787,1
63.0846,1.5738,1
63.0847,1.5771,1
63.0847,1.5884,1
63.0847,1.5964,1
63.0847,1.6214,1
63.0847,1.6141,1
63.0847,1.6488,1
63.0847,1.6851,1
63.0848,1.7076,1
63.0848,1.7221,1
63.0848,1.7286,1
63.0848,1.7286,1
63.0848,1.7189,1
63.0848,1.7116,1
63.0849,1.6834,1
63.0849,1.6907,1
63.0849,1.6568,1
63.0849,1.6190,1
63.0849,1.5956,1
63.2002,1.5787,1
63.2002,1.5666,1
63.2002,1.5690,1
63.2003,1.5779,1
63.2003,1.5900,1
63.2003,1.6166,1
63.2003,1.6423,1
63.2003,1.6697,1
63.2003,1.6939,1
63.2004,1.7133,1
63.2004,1.7294,1
63.2004,1.7407,1
63.2004,1.7374,1
63.2004,1.7286,1
63.2004,1.7181,1
63.2004,1.6963,1
63.2005,1.6705,1
63.2005,1.6472,1
63.2005,1.6254,1
63.2005,1.6029,1
63.2005,1.5900,1
63.2005,1.5835,1
63.2006,1.5875,1
63.2006,1.5940,1
63.2006,1.6077,1
63.2006,1.6190,1
63.2006,1.6464,1
63.2006,1.6746,1
63.2007,1.7036,1
63.2007,1.7294,1
63.2007,1.7439,1
63.2007,1.7527,1
63.2007,1.7463,1
63.2007,1.7423,1
63.2007,1.7302,1
63.2008,1.7221,1
63.2008,1.6971,1
63.2008,1.6697,1
63.2008,1.6432,1
63.2008,1.5892,1
63.2008,1.5803,1
63.2009,1.5787,1
63.2009,1.5875,1
63.2009,1.5956,1
63.2009,1.6101,1
63.2009,1.6343,1
63.2009,1.6609,1
63.2009,1.6867,1
63.2010,1.7092,1
63.2010,1.7624,1
63.2010,1.7697,1
63.2010,1.7697,1
63.2010,1.7640,1
63.2010,1.7544,1
63.2011,1.7374,1
63.2011,1.7125,1
63.2011,1.6842,1
63.2011,1.6568,1
63.2011,1.6327,1
63.2011,1.6125,1
63.2011,1.6012,1
63.2012,1.5956,1
63.2012,1.5988,1
63.2012,1.6101,1
63.2012,1.6286,1
63.2012,1.6520,1
63.2012,1.6802,1
63.2013,1.7060,1
63.2013,1.7350,1
63.2013,1.7527,1
63.2013,1.7689,1
63.2013,1.7777,1
63.2013,1.7785,1
63.2013,1.7681,1
63.2014,1.7519,1
63.2014,1.7302,1
63.2014,1.7076,1
63.2014,1.6875,1
63.2014,1.6641,1
63.2014,1.6512,1
63.2015,1.6391,1
63.2015,1.6335,1
63.2015,1.6335,1
63.2015,1.6464,1
63.2015,1.6641,1
63.2015,1.7262,1
63.2016,1.7439,1
63.2016,1.7608,1
63.2016,1.7761,1
63.2016,1.7882,1
63.2016,1.7947,1
63.2016,1.7963,1
63.2016,1.7898,1
63.2017,1.7729,1
63.2017,1.7527,1
63.2017,1.6883,1
63.2017,1.6665,1
63.2017,1.6480,1
63.2017,1.6278,1
63.2018,1.6117,1
63.2018,1.6021,1
63.2018,1.5996,1
63.2018,1.6045,1
63.2018,1.6190,1
63.2018,1.6367,1
63.2018,1.6601,1
63.2019,1.6842,1
63.2019,1.7092,1
63.2019,1.7342,1
63.2019,1.7536,1
63.2019,1.7632,1
63.2019,1.7664,1
63.2020,1.7632,1
63.2020,1.7519,1
63.2020,1.7350,1
63.2020,1.7125,1
63.2020,1.6859,1
63.2021,1.6568,1
63.2021,1.6311,1
63.2021,1.6093,1
63.2021,1.5948,1
63.2021,1.5884,1
63.2021,1.5892,1
63.2021,1.5972,1
63.2022,1.6133,1
63.2022,1.6343,1
63.2022,1.6568,1
63.2022,1.6794,1
63.2022,1.6979,1
63.2022,1.7125,1
63.2022,1.7245,1
63.2023,1.7270,1
63.2023,1.7221,1
63.2023,1.7100,1
63.2023,1.6891,1
63.2023,1.6649,1
63.2023,1.6399,1
63.2024,1.6125,1
63.2024,1.5892,1
63.2024,1.5698,1
63.2024,1.5569,1
63.2024,1.5513,1
63.2024,1.5545,1
63.2024,1.5642,1
63.2025,1.5795,1
63.2025,1.5996,1
63.2025,1.6238,1
63.2025,1.6512,1
63.2025,1.6754,1
63.2025,1.6939,1
63.2026,1.7052,1
63.2026,1.7084,1
63.2026,1.7036,1
63.2026,1.6923,1
63.2026,1.6762,1
63.2026,1.6544,1
63.2026,1.6278,1
63.2027,1.6021,1
63.2027,1.5779,1
63.2027,1.5593,1
63.2027,1.5448,1
63.2027,1.5392,1
63.2027,1.5416,1
63.2028,1.5513,1
63.2028,1.5682,1
63.2028,1.5892,1
63.2028,1.6125,1
63.2028,1.6359,1
63.2028,1.6560,1
63.2028,1.6730,1
63.2029,1.6851,1
63.2029,1.6907,1
63.2029,1.6875,1
63.2029,1.6770,1
63.2029,1.6585,1
63.2029,1.6359,1
63.2030,1.6109,1
63.2030,1.5851,1
63.2030,1.5626,1
63.2030,1.5432,1
63.2030,1.5303,1
63.2030,1.5247,1
63.2031,1.5263,1
63.2031,1.5352,1
63.2031,1.5513,1
63.2031,1.5714,1
63.2031,1.5948,1
63.2031,1.6190,1
63.2032,1.6440,1
63.2032,1.6625,1
63.2032,1.6738,1
63.2032,1.6786,1
63.2032,1.6762,1
63.2032,1.6657,1
63.2033,1.6488,1
63.2033,1.6270,1
63.2033,1.6021,1
63.2033,1.5763,1
63.2033,1.5513,1
63.2033,1.5311,1
63.2033,1.5190,1
63.2034,1.5126,1
63.2034,1.5142,1
63.2034,1.5247,1
63.2034,1.5408,1
63.2034,1.5642,1
63.2034,1.5900,1
63.2034,1.6158,1
63.2035,1.6383,1
63.2035,1.6568,1
63.2035,1.6705,1
63.2035,1.6754,1
63.2035,1.6730,1
63.2035,1.6633,1
63.2036,1.6480,1
63.2036,1.6262,1
63.2036,1.6029,1
63.2036,1.5787,1
63.2036,1.5553,1
63.2036,1.5376,1
63.2037,1.5263,1
63.2037,1.5231,1
63.2037,1.5271,1
63.2037,1.5376,1
63.2037,1.5529,1
63.2037,1.5755,1
63.2037,1.5980,1
63.2038,1.6246,1
63.2038,1.6512,1
63.2038,1.6705,1
63.2038,1.6810,1
63.2038,1.6859,1
63.2038,1.6818,1
63.2038,1.6705,1
63.2039,1.6544,1
63.2039,1.6311,1
63.2039,1.6061,1
63.2039,1.5787,1
63.3164,1.5537,1
63.3164,1.5327,1
63.3165,1.5207,1
63.3165,1.5150,1
63.3165,1.5174,1
63.3165,1.5295,1
63.3165,1.5481,1
63.3166,1.5722,1
63.3166,1.5988,1
63.3166,1.6262,1
63.3166,1.6504,1
63.3166,1.6714,1
63.3166,1.6867,1
63.3166,1.6947,1
63.3167,1.6939,1
63.3167,1.6842,1
63.3167,1.6681,1
63.3167,1.6464,1
63.3167,1.6222,1
63.3167,1.5988,1
63.3168,1.5763,1
63.3168,1.5577,1
63.3168,1.5440,1
63.3168,1.5384,1
63.3168,1.5408,1
63.3168,1.5513,1
63.3168,1.5682,1
63.3169,1.5900,1
63.3169,1.6149,1
63.3169,1.6399,1
63.3169,1.6665,1
63.3169,1.6883,1
63.3169,1.7012,1
63.3170,1.7060,1
63.3170,1.7036,1
63.3170,1.6931,1
63.3170,1.6762,1
63.3170,1.6536,1
63.3170,1.6262,1
63.3171,1.5996,1
63.3171,1.5722,1
63.3171,1.5505,1
63.3171,1.5368,1
63.3171,1.5327,1
63.3171,1.5352,1
63.3172,1.5456,1
63.3172,1.5618,1
63.3172,1.5851,1
63.3172,1.6117,1
63.3172,1.6391,1
63.3172,1.6633,1
63.3172,1.6826,1
63.3173,1.6971,1
63.3173,1.7028,1
63.3173,1.7004,1
63.3173,1.6907,1
63.3173,1.6754,1
63.3173,1.6544,1
63.3174,1.6295,1
63.3174,1.6037,1
63.3174,1.5803,1
63.3174,1.5610,1
63.3174,1.5489,1
63.3174,1.5448,1
63.3175,1.5456,1
63.3175,1.5561,1
63.3175,1.5714,1
63.3175,1.5932,1
63.3175,1.6158,1
63.3175,1.6423,1
63.3176,1.6689,1
63.3176,1.6891,1
63.3176,1.7020,1
63.3176,1.7052,1
63.3176,1.7044,1
63.3176,1.6971,1
63.3177,1.6810,1
63.3177,1.6593,1
63.3177,1.6359,1
63.3177,1.6085,1
63.3177,1.5827,1
63.3177,1.5626,1
63.3177,1.5497,1
63.3178,1.5448,1
63.3178,1.5464,1
63.3178,1.5537,1
63.3178,1.5714,1
63.3178,1.5940,1
63.3178,1.6206,1
63.3179,1.6464,1
63.3179,1.6697,1
63.3179,1.6899,1
63.3179,1.7044,1
63.3179,1.7116,1
63.3179,1.7100,1
63.3180,1.7004,1
63.3180,1.6834,1
63.3180,1.6609,1
63.3180,1.6351,1
63.3180,1.6109,1
63.3180,1.5884,1
63.3180,1.5682,1
63.3181,1.5553,1
63.3181,1.5489,1
63.3181,1.5505,1
63.3181,1.5593,1
63.3181,1.5755,1
63.3181,1.5964,1
63.3182,1.6198,1
63.3182,1.6456,1
63.3182,1.6705,1
63.3182,1.6899,1
63.3182,1.7012,1
63.3182,1.7060,1
63.3182,1.7052,1
