Zaman (sn),CH1 (V),CH2 (V),Label
64.4217,1.6689,1.6601,4
64.4217,1.6681,1.6440,4
64.4217,1.6705,1.6343,4
64.4217,1.6601,1.6480,4
64.4217,1.6544,1.6432,4
64.4217,1.6593,1.6367,4
64.4217,1.6593,1.6295,4
64.4217,1.6649,1.6141,4
64.4217,1.6673,1.6077,4
64.4217,1.6673,1.6133,4
64.4217,1.6689,1.6133,4
64.4217,1.6665,1.6319,4
64.4217,1.6681,1.6440,4
64.4217,1.6665,1.6335,4
64.4217,1.6681,1.6254,4
64.4217,1.6705,1.6319,4
64.4217,1.6746,1.6399,4
64.4217,1.6722,1.6359,4
64.4217,1.6705,1.6246,4
64.4217,1.6722,1.6359,4
64.4217,1.6697,1.6286,4
64.4217,1.6689,1.6085,4
64.4217,1.6689,1.6085,4
64.4217,1.6730,1.6166,4
64.4217,1.6705,1.6069,4
64.4217,1.6818,1.6262,4
64.4217,1.6754,1.6238,4
64.4217,1.6754,1.6182,4
64.4217,1.6754,1.6319,4
64.4217,1.6762,1.6182,4
64.4217,1.6754,1.6158,4
64.4217,1.6762,1.6238,4
64.4217,1.6730,1.6254,4
64.4217,1.6738,1.6246,4
64.4217,1.6762,1.6464,4
64.4217,1.6560,1.6295,4
64.4217,1.6657,1.6141,4
64.4217,1.6689,1.6206,4
64.4217,1.6689,1.6174,4
64.4217,1.6689,1.6206,4
64.4217,1.6738,1.6246,4
64.4217,1.6738,1.6351,4
64.4217,1.6746,1.6391,4
64.4217,1.6746,1.6399,4
64.4217,1.6762,1.6278,4
64.4217,1.6754,1.6190,4
64.4217,1.6697,1.6230,4
64.4217,1.6714,1.6149,4
64.4217,1.6681,1.6029,4
64.4217,1.6665,1.5964,4
64.4217,1.6714,1.5948,4
64.4217,1.6722,1.5843,4
64.4217,1.6714,1.5803,4
64.4217,1.6697,1.5811,4
64.4217,1.6730,1.5875,4
64.4217,1.6705,1.5924,4
64.4217,1.6714,1.5956,4
64.4217,1.6738,1.6053,4
64.4217,1.6738,1.6214,4
64.4217,1.6714,1.6303,4
64.4217,1.6625,1.6238,4
64.4217,1.6681,1.6367,4
64.4217,1.6665,1.6311,4
64.4217,1.6601,1.6206,4
64.4217,1.6657,1.6149,4
64.4217,1.6665,1.6335,4
64.4217,1.6649,1.6367,4
64.4217,1.6617,1.6375,4
64.4217,1.6641,1.6303,4
64.4217,1.6657,1.6206,4
64.4217,1.6657,1.6359,4
64.4217,1.6633,1.6198,4
64.4217,1.6649,1.6230,4
64.4217,1.6681,1.6311,4
64.4688,1.6601,1.6383,4
64.4688,1.6689,1.6278,4
64.4688,1.6673,1.6125,4
64.4688,1.6649,1.6101,4
64.4688,1.6633,1.6182,4
64.4688,1.6657,1.6230,4
64.4688,1.6641,1.6012,4
64.4688,1.6625,1.6133,4
64.4688,1.6649,1.6246,4
64.4688,1.6810,1.6327,4
64.4688,1.6754,1.6423,4
64.4688,1.6770,1.6512,4
64.4688,1.6762,1.6730,4
64.4688,1.6786,1.6738,4
64.4688,1.6730,1.6826,4
64.4688,1.6746,1.6802,4
64.4688,1.6738,1.6883,4
64.4688,1.6697,1.6915,4
64.4688,1.6722,1.6641,4
64.4688,1.6577,1.6536,4
64.4688,1.6625,1.6343,4
64.4688,1.6552,1.6375,4
64.4688,1.6617,1.6472,4
64.4688,1.6617,1.6512,4
64.4688,1.6714,1.6351,4
64.4688,1.6714,1.6391,4
64.4688,1.6746,1.6415,4
64.4688,1.6738,1.6399,4
64.4688,1.6705,1.6641,4
64.4688,1.6714,1.6641,4
64.4688,1.6705,1.6842,4
64.4688,1.6705,1.6826,4
64.4688,1.6697,1.6649,4
64.4688,1.6714,1.6681,4
64.4688,1.6641,1.6633,4
64.4688,1.6560,1.6423,4
64.4688,1.6593,1.6697,4
64.4688,1.6617,1.6625,4
64.4688,1.6601,1.6552,4
64.4688,1.6641,1.6568,4
64.4688,1.6625,1.6432,4
64.4688,1.6593,1.6246,4
64.4688,1.6585,1.6311,4
64.4688,1.6577,1.6303,4
64.4688,1.6593,1.6359,4
64.4688,1.6673,1.6520,4
64.4688,1.6641,1.6214,4
64.4688,1.6625,1.6246,4
64.4688,1.6641,1.6214,4
64.4688,1.6552,1.6278,4
64.4688,1.6593,1.6295,4
64.4688,1.6625,1.6327,4
64.4688,1.6536,1.6311,4
64.4688,1.6552,1.6303,4
64.4688,1.6528,1.6415,4
64.4688,1.6423,1.6472,4
64.4688,1.6432,1.6496,4
64.4688,1.6456,1.6472,4
64.4688,1.6448,1.6286,4
64.4688,1.6440,1.6117,4
64.4688,1.6432,1.6093,4
64.4688,1.6440,1.6246,4
64.4688,1.6464,1.6214,4
64.4688,1.6448,1.6109,4
64.4688,1.6528,1.5875,4
64.4688,1.6625,1.5884,4
64.4688,1.6617,1.6045,4
64.4688,1.6617,1.6182,4
64.4688,1.6617,1.6351,4
64.4688,1.6641,1.6488,4
64.4698,1.6601,1.6472,4
64.4698,1.6617,1.6335,4
64.4698,1.6577,1.6166,4
64.4698,1.6593,1.6262,4
64.4698,1.6568,1.6327,4
64.4698,1.6577,1.6254,4
64.4698,1.6544,1.6101,4
64.4698,1.6544,1.5900,4
64.4698,1.6681,1.5980,4
64.4698,1.6649,1.5851,4
64.4698,1.6633,1.5851,4
64.4698,1.6609,1.5956,4
64.4698,1.6665,1.6085,4
64.4698,1.6649,1.6101,4
64.4698,1.6585,1.6158,4
64.4698,1.6601,1.6262,4
64.4698,1.6617,1.6109,4
64.4698,1.6601,1.6254,4
64.4698,1.6520,1.6141,4
64.4698,1.6552,1.6319,4
64.4698,1.6593,1.6262,4
64.4698,1.6689,1.6278,4
64.4698,1.6697,1.6391,4
64.4698,1.6649,1.6432,4
64.5159,1.6722,1.6423,4
64.5159,1.6714,1.6319,4
64.5159,1.6722,1.6472,4
64.5159,1.6714,1.6359,4
64.5159,1.6689,1.6351,4
64.5159,1.6730,1.6254,4
64.5159,1.6697,1.6367,4
64.5159,1.6625,1.6238,4
64.5159,1.6641,1.6101,4
64.5159,1.6681,1.6045,4
64.5159,1.6649,1.6069,4
64.5159,1.6649,1.6133,4
64.5159,1.6641,1.6125,4
64.5159,1.6625,1.6286,4
64.5159,1.6593,1.6464,4
64.5159,1.6609,1.6520,4
64.5159,1.6625,1.6528,4
64.5159,1.6609,1.6649,4
64.5159,1.6609,1.6593,4
64.5159,1.6601,1.6440,4
64.5159,1.6577,1.6375,4
64.5159,1.6552,1.6383,4
64.5159,1.6601,1.6448,4
64.5159,1.6609,1.6480,4
64.5159,1.6625,1.6343,4
64.5159,1.6609,1.6311,4
64.5159,1.6657,1.6206,4
64.5159,1.6673,1.6117,4
64.5159,1.6649,1.6190,4
64.5159,1.6762,1.6359,4
64.5159,1.6826,1.6488,4
64.5159,1.6834,1.6456,4
64.5159,1.6834,1.6464,4
64.5159,1.6939,1.6319,4
64.5159,1.6931,1.6335,4
64.5159,1.6883,1.6335,4
64.5159,1.6891,1.6359,4
64.5159,1.6842,1.6335,4
64.5159,1.6810,1.6375,4
64.5159,1.6738,1.6359,4
64.5159,1.6762,1.6432,4
64.5159,1.6746,1.6278,4
64.5159,1.6714,1.6238,4
64.5159,1.6689,1.6182,4
64.5159,1.6714,1.6190,4
64.5159,1.6705,1.6174,4
64.5159,1.6705,1.6311,4
64.5159,1.6802,1.6295,4
64.5159,1.6834,1.6238,4
64.5159,1.6867,1.6222,4
64.5159,1.6883,1.6125,4
64.5159,1.6907,1.6295,4
64.5159,1.6867,1.6367,4
64.5159,1.6842,1.6359,4
64.5159,1.6899,1.6158,4
64.5159,1.6899,1.6174,4
64.5159,1.6899,1.6109,4
64.5159,1.6891,1.6117,4
64.5159,1.6891,1.6158,4
64.5159,1.6810,1.6133,4
64.5159,1.6770,1.6238,4
64.5159,1.6778,1.6101,4
64.5159,1.6794,1.6093,4
64.5159,1.6794,1.6238,4
64.5159,1.6794,1.6423,4
64.5159,1.6826,1.6343,4
64.5159,1.6770,1.6303,4
64.5159,1.6770,1.6375,4
64.5159,1.6778,1.6407,4
64.5159,1.6794,1.6383,4
64.5159,1.6770,1.6206,4
64.5159,1.6786,1.6286,4
64.5159,1.6826,1.6214,4
64.5159,1.6794,1.6222,4
64.5159,1.6770,1.6295,4
64.5159,1.6786,1.6286,4
64.5159,1.6633,1.6262,4
64.5159,1.6617,1.6278,4
64.5159,1.6617,1.6214,4
64.5159,1.6673,1.6182,4
64.5159,1.6681,1.6198,4
64.5159,1.6705,1.6230,4
64.5159,1.6665,1.6319,4
64.5159,1.6673,1.6295,4
64.5159,1.6641,1.6230,4
64.5159,1.6673,1.6262,4
64.5159,1.6826,1.6230,4
64.5159,1.6786,1.6246,4
64.5159,1.6778,1.6335,4
64.5159,1.6770,1.6464,4
64.5159,1.6754,1.6472,4
64.5159,1.6714,1.6464,4
64.5159,1.6738,1.6375,4
64.5159,1.6730,1.6415,4
64.5637,1.6818,1.6399,4
64.5637,1.6754,1.6488,4
64.5637,1.6786,1.6552,4
64.5637,1.6786,1.6375,4
64.5637,1.6770,1.6230,4
64.5637,1.6786,1.6262,4
64.5637,1.6818,1.6214,4
64.5637,1.6762,1.6311,4
64.5637,1.6786,1.6367,4
64.5637,1.6818,1.6399,4
64.5637,1.6714,1.6262,4
64.5637,1.6681,1.6182,4
64.5637,1.6722,1.6359,4
64.5637,1.6738,1.6496,4
64.5637,1.6714,1.6552,4
64.5637,1.6673,1.6464,4
64.5637,1.6681,1.6456,4
64.5637,1.6697,1.6343,4
64.5637,1.6657,1.6198,4
64.5637,1.6689,1.6101,4
64.5637,1.6738,1.6303,4
64.5637,1.6778,1.6270,4
64.5637,1.6762,1.6149,4
64.5637,1.6786,1.6166,4
64.5637,1.6770,1.6230,4
64.5637,1.6762,1.6230,4
64.5637,1.6794,1.6472,4
64.5637,1.6859,1.6351,4
64.5637,1.6867,1.6601,4
64.5637,1.6802,1.6681,4
64.5637,1.6826,1.6657,4
64.5637,1.6826,1.6818,4
64.5637,1.6826,1.6883,4
64.5637,1.6875,1.6810,4
64.5637,1.6947,1.6842,4
64.5637,1.6988,1.6931,4
64.5637,1.6955,1.6810,4
64.5637,1.6931,1.7012,4
64.5637,1.6883,1.6923,4
64.5637,1.6859,1.6955,4
64.5637,1.6818,1.6883,4
64.5637,1.6810,1.6826,4
64.5637,1.6778,1.6689,4
64.5637,1.6714,1.6568,4
64.5637,1.6689,1.6536,4
64.5637,1.6657,1.6432,4
64.5637,1.6641,1.6415,4
64.5637,1.6641,1.6423,4
64.5637,1.6681,1.6391,4
64.5637,1.6705,1.6399,4
64.5637,1.6705,1.6520,4
64.5637,1.6762,1.6568,4
64.5637,1.6802,1.6577,4
64.5637,1.6697,1.6818,4
64.5637,1.6762,1.6826,4
64.5637,1.6818,1.6818,4
64.5637,1.6818,1.6738,4
64.5637,1.6810,1.6657,4
64.5637,1.6867,1.6536,4
64.5637,1.6875,1.6464,4
64.5637,1.6867,1.6456,4
64.5637,1.6818,1.6472,4
64.5637,1.6802,1.6496,4
64.5637,1.6875,1.6448,4
64.5637,1.6802,1.6528,4
64.5637,1.6826,1.6440,4
64.5637,1.6762,1.6286,4
64.5637,1.6738,1.6230,4
64.5637,1.6746,1.6432,4
64.5637,1.6746,1.6560,4
64.5637,1.6754,1.6625,4
64.5637,1.6714,1.6488,4
64.5637,1.6714,1.6295,4
64.5637,1.6714,1.6246,4
64.5637,1.6681,1.6037,4
64.5637,1.6641,1.6012,4
64.5637,1.6697,1.6182,4
64.5637,1.6641,1.6190,4
64.5637,1.6609,1.6093,4
64.5637,1.6665,1.5980,4
64.5637,1.6665,1.5811,4
64.5637,1.6689,1.5859,4
64.5637,1.6665,1.6077,4
64.5637,1.6705,1.6206,4
64.5637,1.6738,1.6391,4
64.5637,1.6730,1.6520,4
64.5637,1.6786,1.6649,4
64.5637,1.6681,1.6746,4
64.5637,1.6665,1.6851,4
64.5637,1.6673,1.6842,4
64.5637,1.6657,1.6681,4
64.5637,1.6657,1.6617,4
64.5637,1.6657,1.6520,4
64.5637,1.6705,1.6536,4
64.5637,1.6714,1.6649,4
64.5637,1.6738,1.6673,4
64.6117,1.6722,1.6601,4
64.6117,1.6931,1.6552,4
64.6117,1.6947,1.6456,4
64.6117,1.6947,1.6504,4
64.6117,1.7028,1.6859,4
64.6117,1.7020,1.6907,4
64.6117,1.6931,1.7092,4
64.6117,1.6810,1.6947,4
64.6117,1.6802,1.6826,4
64.6117,1.6762,1.6842,4
64.6117,1.6705,1.6875,4
64.6117,1.6681,1.6810,4
64.6117,1.6649,1.6859,4
64.6117,1.6585,1.6738,4
64.6117,1.6552,1.6585,4
64.6117,1.6609,1.6456,4
64.6117,1.6746,1.6278,4
64.6117,1.6826,1.6351,4
64.6117,1.6875,1.6149,4
64.6117,1.6883,1.5972,4
64.6117,1.6907,1.5803,4
64.6117,1.6939,1.6045,4
64.6117,1.7020,1.6012,4
64.6117,1.7052,1.6327,4
64.6117,1.6988,1.6504,4
64.6117,1.6979,1.6891,4
64.6117,1.6947,1.7044,4
64.6117,1.6931,1.6939,4
64.6117,1.6899,1.7084,4
64.6117,1.6923,1.7084,4
64.6117,1.6931,1.7092,4
64.6117,1.6891,1.6875,4
64.6117,1.6875,1.6649,4
64.6117,1.6826,1.6359,4
64.6117,1.6859,1.6158,4
64.6117,1.6907,1.5892,4
64.6117,1.6907,1.5795,4
64.6117,1.6883,1.5827,4
64.6117,1.6883,1.5634,4
64.6117,1.6883,1.5618,4
64.6117,1.6867,1.5714,4
64.6117,1.6851,1.5819,4
64.6117,1.6859,1.6125,4
64.6117,1.6859,1.6125,4
64.6117,1.6851,1.6021,4
64.6117,1.6794,1.5787,4
64.6117,1.6810,1.5908,4
64.6117,1.6826,1.5811,4
64.6117,1.6802,1.5932,4
64.6117,1.6834,1.6045,4
64.6117,1.6875,1.6198,4
64.6117,1.6842,1.6190,4
64.6117,1.6802,1.5867,4
64.6117,1.6834,1.5867,4
64.6117,1.6859,1.5940,4
64.6117,1.6859,1.6077,4
64.6117,1.6907,1.5996,4
64.6117,1.6931,1.5980,4
64.6117,1.6883,1.6012,4
64.6117,1.6786,1.5980,4
64.6117,1.6593,1.5843,4
64.6117,1.6609,1.5803,4
64.6117,1.6641,1.5843,4
64.6117,1.6738,1.5771,4
64.6117,1.6705,1.5610,4
64.6117,1.6705,1.5610,4
64.6117,1.6657,1.5553,4
64.6117,1.6730,1.5706,4
64.6117,1.6778,1.5658,4
64.6117,1.6810,1.5569,4
64.6117,1.6988,1.5658,4
64.6117,1.7108,1.5626,4
64.6117,1.7012,1.5650,4
64.6117,1.6907,1.5787,4
64.6117,1.6931,1.5996,4
64.6117,1.6899,1.6109,4
64.6117,1.6859,1.6254,4
64.6117,1.6746,1.6077,4
64.6117,1.6754,1.6149,4
64.6117,1.6738,1.6230,4
64.6117,1.6746,1.6093,4
64.6117,1.6673,1.6093,4
64.6117,1.6738,1.6029,4
64.6117,1.6851,1.6021,4
64.6117,1.6851,1.6012,4
64.6117,1.6923,1.6021,4
64.6117,1.6955,1.5900,4
64.6117,1.6988,1.5948,4
64.6117,1.7036,1.5779,4
64.6117,1.7092,1.5763,4
64.6117,1.7060,1.5738,4
64.6117,1.7004,1.6037,4
64.6117,1.6979,1.6061,4
64.6117,1.6875,1.6117,4
64.6117,1.6875,1.6141,4
64.6117,1.6883,1.6222,4
64.6600,1.6891,1.6238,4
64.6600,1.6915,1.6311,4
64.6600,1.6923,1.6432,4
64.6600,1.6947,1.6528,4
64.6600,1.7012,1.6528,4
64.6600,1.7189,1.6278,4
64.6600,1.7318,1.6391,4
64.6600,1.7334,1.6440,4
64.6600,1.7358,1.6391,4
64.6600,1.7374,1.6327,4
64.6600,1.7455,1.6375,4
64.6600,1.7439,1.6230,4
64.6600,1.7382,1.6061,4
64.6600,1.7407,1.5972,4
64.6600,1.7399,1.5892,4
64.6600,1.7294,1.5980,4
64.6600,1.7302,1.6077,4
64.6600,1.7407,1.5884,4
64.6600,1.7423,1.5843,4
64.6600,1.7471,1.5771,4
64.6600,1.7471,1.6085,4
64.6600,1.7455,1.6238,4
64.6600,1.7527,1.6480,4
64.6600,1.7544,1.6552,4
64.6600,1.7600,1.6689,4
64.6600,1.7616,1.6617,4
64.6600,1.7568,1.6423,4
64.6600,1.7584,1.6512,4
64.6600,1.7552,1.6520,4
64.6600,1.7552,1.6440,4
64.6600,1.7640,1.6004,4
64.6600,1.7729,1.6166,4
64.6600,1.7721,1.6149,4
64.6600,1.7640,1.6238,4
64.6600,1.7632,1.6286,4
64.6600,1.7600,1.6246,4
64.6600,1.7568,1.6391,4
64.6600,1.7536,1.6335,4
64.6600,1.7568,1.6327,4
64.6600,1.7511,1.6423,4
64.6600,1.7382,1.6448,4
64.6600,1.7350,1.6303,4
64.6600,1.7342,1.6278,4
64.6600,1.7390,1.6254,4
64.6600,1.7374,1.6311,4
64.6600,1.7407,1.6335,4
64.6600,1.7439,1.6472,4
64.6600,1.7374,1.6432,4
64.6600,1.7415,1.6456,4
64.6600,1.7463,1.6512,4
64.6600,1.7447,1.6456,4
64.6600,1.7455,1.6440,4
64.6600,1.7447,1.6448,4
64.6600,1.7366,1.6472,4
64.6600,1.7294,1.6383,4
64.6600,1.7278,1.6222,4
64.6600,1.7213,1.5916,4
64.6600,1.7173,1.6012,4
64.6600,1.7141,1.6012,4
64.6600,1.7068,1.6069,4
64.6600,1.7060,1.6222,4
64.6600,1.7020,1.6311,4
64.6600,1.7084,1.6319,4
64.6600,1.7125,1.6286,4
64.6600,1.7125,1.6295,4
64.6600,1.7157,1.6343,4
64.6600,1.7237,1.6633,4
64.6600,1.7262,1.6681,4
64.6600,1.7213,1.6641,4
64.6600,1.7237,1.6633,4
64.6600,1.7253,1.6609,4
64.6600,1.7310,1.6375,4
64.6600,1.7237,1.6456,4
64.6600,1.7262,1.6375,4
64.6600,1.7270,1.6262,4
64.6600,1.7213,1.6262,4
64.6600,1.7253,1.6077,4
64.6600,1.7278,1.5932,4
64.6600,1.7326,1.6004,4
64.6600,1.7350,1.5956,4
64.6600,1.7399,1.5916,4
64.6600,1.7366,1.5908,4
64.6600,1.7447,1.5779,4
64.6600,1.7544,1.5859,4
64.6600,1.7584,1.5851,4
64.6600,1.7592,1.5988,4
64.6600,1.7544,1.6045,4
64.6600,1.7584,1.6125,4
64.6600,1.7568,1.6270,4
64.6600,1.7576,1.6198,4
64.6600,1.7592,1.6230,4
64.6600,1.7632,1.6432,4
64.6600,1.7608,1.6407,4
64.6600,1.7584,1.6343,4
64.6600,1.7648,1.6262,4
64.6600,1.7681,1.6222,4
64.6600,1.7689,1.6262,4
64.7075,1.7664,1.6262,4
64.7075,1.7705,1.6206,4
64.7075,1.7689,1.6311,4
64.7075,1.7656,1.6198,4
64.7075,1.7584,1.6182,4
64.7075,1.7527,1.6270,4
64.7075,1.7544,1.6238,4
64.7075,1.7608,1.6617,4
64.7075,1.7648,1.6568,4
64.7075,1.7705,1.6585,4
64.7075,1.7705,1.6617,4
64.7075,1.7697,1.6504,4
64.7075,1.7681,1.6319,4
64.7075,1.7656,1.6391,4
64.7075,1.7761,1.6190,4
64.7075,1.7842,1.5964,4
64.7075,1.7745,1.5875,4
64.7075,1.7592,1.5714,4
64.7075,1.7560,1.6125,4
64.7075,1.7479,1.6093,4
64.7075,1.7495,1.6037,4
64.7075,1.7527,1.6101,4
64.7075,1.7584,1.6303,4
64.7075,1.7576,1.6448,4
64.7075,1.7527,1.6786,4
64.7075,1.7503,1.7028,4
64.7075,1.7584,1.7149,4
64.7075,1.7608,1.7125,4
64.7075,1.7705,1.6754,4
64.7075,1.7713,1.6560,4
64.7075,1.7624,1.6504,4
64.7075,1.7519,1.6286,4
64.7075,1.7503,1.6286,4
64.7075,1.7471,1.6037,4
64.7075,1.7439,1.5610,4
64.7075,1.7463,1.5497,4
64.7075,1.7463,1.5424,4
64.7075,1.7447,1.5384,4
64.7075,1.7318,1.5674,4
64.7075,1.7318,1.5908,4
64.7075,1.7310,1.6109,4
64.7075,1.7366,1.6536,4
64.7075,1.7374,1.6585,4
64.7075,1.7455,1.6778,4
64.7075,1.7439,1.7108,4
64.7075,1.7334,1.7141,4
64.7075,1.7100,1.7044,4
64.7075,1.7116,1.6891,4
64.7075,1.7108,1.6359,4
64.7075,1.7125,1.6117,4
64.7075,1.7229,1.5714,4
64.7075,1.7310,1.5327,4
64.7075,1.7334,1.5190,4
64.7075,1.7407,1.4989,4
64.7075,1.7552,1.5029,4
64.7075,1.7664,1.5231,4
64.7075,1.7963,1.5400,4
64.7075,1.8148,1.5650,4
64.7075,1.8325,1.5908,4
64.7075,1.8446,1.6407,4
64.7075,1.8599,1.6585,4
64.7075,1.8680,1.6705,4
64.7075,1.8793,1.6705,4
64.7075,1.8833,1.6665,4
64.7075,1.8801,1.6440,4
64.7075,1.8672,1.6093,4
64.7075,1.8535,1.6004,4
64.7075,1.8277,1.5867,4
64.7075,1.8043,1.5811,4
64.7075,1.7826,1.5497,4
64.7075,1.7689,1.5569,4
64.7075,1.7673,1.5634,4
64.7075,1.7648,1.5771,4
64.7075,1.7793,1.5972,4
64.7075,1.7890,1.6109,4
64.7075,1.8116,1.6391,4
64.7075,1.8325,1.6367,4
64.7075,1.8535,1.6270,4
64.7075,1.8801,1.6504,4
64.7075,1.8970,1.6456,4
64.7075,1.8986,1.6641,4
64.7075,1.8946,1.6762,4
64.7075,1.8865,1.6963,4
64.7075,1.8664,1.7149,4
64.7075,1.8640,1.7149,4
64.7075,1.8575,1.7326,4
64.7075,1.8414,1.7576,4
64.7075,1.8269,1.7713,4
64.7075,1.8172,1.7326,4
64.7075,1.8156,1.7181,4
64.7075,1.8084,1.6754,4
64.7075,1.7971,1.6012,4
64.7075,1.7979,1.5424,4
64.7075,1.7963,1.4965,4
64.7553,1.7882,1.4868,4
64.7553,1.7890,1.4755,4
64.7553,1.8003,1.4659,4
64.7553,1.8116,1.4804,4
64.7553,1.8084,1.5086,4
64.7553,1.8092,1.5416,4
64.7553,1.8084,1.5722,4
64.7553,1.8092,1.6303,4
64.7553,1.8075,1.6552,4
64.7553,1.8067,1.6778,4
64.7553,1.8027,1.6875,4
64.7553,1.7947,1.6689,4
64.7553,1.7842,1.6560,4
64.7553,1.7673,1.6327,4
64.7553,1.7608,1.6295,4
64.7553,1.7624,1.6004,4
64.7553,1.7697,1.5811,4
64.7553,1.7777,1.5610,4
64.7553,1.7842,1.5690,4
64.7553,1.7898,1.5618,4
64.7553,1.7850,1.5682,4
64.7553,1.7874,1.5561,4
64.7553,1.7938,1.5408,4
64.7553,1.8108,1.5327,4
64.7553,1.8212,1.5118,4
64.7553,1.8245,1.5271,4
64.7553,1.8317,1.5682,4
64.7553,1.8366,1.5827,4
64.7553,1.8277,1.5634,4
64.7553,1.8221,1.5650,4
64.7553,1.8309,1.5626,4
64.7553,1.8245,1.5787,4
64.7553,1.8204,1.6004,4
64.7553,1.8196,1.6198,4
64.7553,1.8156,1.6206,4
64.7553,1.8075,1.5964,4
64.7553,1.7995,1.5585,4
64.7553,1.7922,1.5432,4
64.7553,1.7947,1.5263,4
64.7553,1.7898,1.5190,4
64.7553,1.7947,1.5247,4
64.7553,1.7979,1.5376,4
64.7553,1.7955,1.5497,4
64.7553,1.7906,1.5795,4
64.7553,1.7930,1.6158,4
64.7553,1.7955,1.6335,4
64.7553,1.7898,1.6375,4
64.7553,1.7938,1.6407,4
64.7553,1.7963,1.6601,4
64.7553,1.7930,1.6802,4
64.7553,1.7882,1.6810,4
64.7553,1.7882,1.6738,4
64.7553,1.7874,1.6657,4
64.7553,1.7834,1.6415,4
64.7553,1.7769,1.6230,4
64.7553,1.7753,1.6141,4
64.7553,1.7753,1.6166,4
64.7553,1.7600,1.6351,4
64.7553,1.7616,1.6536,4
64.7553,1.7648,1.6480,4
64.7553,1.7608,1.6593,4
64.7553,1.7632,1.6754,4
64.7553,1.7608,1.6730,4
64.7553,1.7608,1.6415,4
64.7553,1.7600,1.6166,4
64.7553,1.7576,1.6158,4
64.7553,1.7576,1.6125,4
64.7553,1.7632,1.6101,4
64.7553,1.7632,1.6021,4
64.7553,1.7632,1.6158,4
64.7553,1.7616,1.5884,4
64.7553,1.7592,1.5456,4
64.7553,1.7664,1.5303,4
64.7553,1.7729,1.5561,4
64.7553,1.7713,1.6045,4
64.7553,1.7729,1.6383,4
64.7553,1.7705,1.6528,4
64.7553,1.7664,1.6665,4
64.7553,1.7600,1.6689,4
64.7553,1.7592,1.6488,4
64.7553,1.7689,1.6432,4
64.7553,1.7584,1.6568,4
64.7553,1.7544,1.6867,4
64.7553,1.7479,1.6738,4
64.7553,1.7479,1.6303,4
64.7553,1.7439,1.6303,4
64.7553,1.7503,1.6174,4
64.7553,1.7544,1.5803,4
64.7553,1.7519,1.5682,4
64.7553,1.7527,1.5722,4
64.7553,1.7366,1.5932,4
64.7553,1.7431,1.5795,4
64.7553,1.7455,1.5368,4
64.7553,1.7471,1.5158,4
64.7553,1.7471,1.5118,4
64.7553,1.7439,1.5094,4
64.8029,1.7407,1.5118,4
64.8029,1.7366,1.5424,4
64.8029,1.7286,1.5634,4
64.8029,1.7302,1.5658,4
64.8029,1.7334,1.5408,4
64.8029,1.7294,1.5601,4
64.8029,1.7237,1.5956,4
64.8029,1.7213,1.6230,4
64.8029,1.7221,1.6262,4
64.8029,1.7262,1.6375,4
64.8029,1.7294,1.6432,4
64.8029,1.7342,1.6383,4
64.8029,1.7342,1.6295,4
64.8029,1.7221,1.6190,4
64.8029,1.7253,1.6367,4
64.8029,1.7278,1.6440,4
64.8029,1.7302,1.6319,4
64.8029,1.7334,1.6464,4
64.8029,1.7350,1.6786,4
64.8029,1.7334,1.6601,4
64.8029,1.7334,1.6649,4
64.8029,1.7431,1.6754,4
64.8029,1.7568,1.6802,4
64.8029,1.7608,1.6979,4
64.8029,1.7511,1.7100,4
64.8029,1.7447,1.7036,4
64.8029,1.7310,1.7181,4
64.8029,1.7173,1.7342,4
64.8029,1.7084,1.7624,4
64.8029,1.7012,1.7850,4
64.8029,1.6859,1.7938,4
64.8029,1.6657,1.7979,4
64.8029,1.6568,1.8059,4
64.8029,1.6520,1.8140,4
64.8029,1.6609,1.8084,4
64.8029,1.6722,1.8245,4
64.8029,1.6891,1.8212,4
64.8029,1.7036,1.8059,4
64.8029,1.7197,1.8075,4
64.8029,1.7318,1.8196,4
64.8029,1.7431,1.8583,4
64.8029,1.7552,1.8680,4
64.8029,1.7584,1.8865,4
64.8029,1.7527,1.8986,4
64.8029,1.7286,1.9268,4
64.8029,1.7028,1.9220,4
64.8029,1.6851,1.9067,4
64.8029,1.6681,1.8962,4
64.8029,1.6544,1.8656,4
64.8029,1.6544,1.8253,4
64.8029,1.6536,1.7689,4
64.8029,1.6520,1.7560,4
64.8029,1.6577,1.7487,4
64.8029,1.6746,1.7527,4
64.8029,1.6963,1.7552,4
64.8029,1.7028,1.7801,4
64.8029,1.7052,1.8140,4
64.8029,1.7076,1.8486,4
64.8029,1.7036,1.8728,4
64.8029,1.6971,1.8873,4
64.8029,1.6947,1.9284,4
64.8029,1.6931,1.9615,4
64.8029,1.6810,1.9937,4
64.8029,1.6810,1.9671,4
64.8029,1.6770,1.9607,4
64.8029,1.6762,1.9590,4
64.8029,1.6754,1.9389,4
64.8029,1.6722,1.9067,4
64.8029,1.6633,1.8744,4
64.8029,1.6568,1.8760,4
64.8029,1.6544,1.8551,4
64.8029,1.6496,1.8148,4
64.8029,1.6488,1.7810,4
64.8029,1.6423,1.7890,4
64.8029,1.6448,1.7858,4
64.8029,1.6560,1.7632,4
64.8029,1.6657,1.7850,4
64.8029,1.6778,1.8124,4
64.8029,1.6875,1.8390,4
64.8029,1.6818,1.8462,4
64.8029,1.6810,1.8704,4
