Zaman (sn),CH1 (V),CH2 (V),CH3 (V),Label
5.8933,1.6069,1.6601,1.3764,3
5.8933,1.6109,1.6577,1.3740,3
5.8933,1.5763,1.6552,1.3611,3
5.8933,1.5875,1.6504,1.3627,3
5.8933,1.5980,1.6456,1.3667,3
5.8933,1.6012,1.6407,1.3619,3
5.8933,1.6037,1.6270,1.3611,3
5.8933,1.6117,1.6359,1.3627,3
5.8933,1.6496,1.6246,1.3748,3
5.8933,1.6456,1.6319,1.3700,3
5.8933,1.6375,1.6383,1.3627,3
5.8933,1.6407,1.6351,1.3587,3
5.8933,1.6367,1.6440,1.3603,3
5.8933,1.6254,1.6343,1.3603,3
5.8933,1.6214,1.6383,1.3595,3
5.8933,1.6246,1.6311,1.3675,3
5.8933,1.6125,1.6319,1.3659,3
5.8933,1.6141,1.6270,1.3659,3
5.8933,1.5859,1.6214,1.3651,3
5.8933,1.6004,1.6311,1.3643,3
5.8933,1.6093,1.6327,1.3692,3
5.8933,1.6077,1.6432,1.3740,3
5.8933,1.6077,1.6432,1.3861,3
5.9408,1.6158,1.6560,1.3901,3
5.9408,1.6141,1.6544,1.3788,3
5.9408,1.6158,1.6520,1.3804,3
5.9408,1.6222,1.6504,1.4497,3
5.9408,1.6262,1.6464,1.4441,3
5.9408,1.6246,1.6665,1.4328,3
5.9408,1.6206,1.6673,1.4328,3
5.9408,1.6133,1.6681,1.4272,3
5.9408,1.6182,1.6714,1.4296,3
5.9408,1.6174,1.6577,1.4191,3
5.9408,1.6166,1.6536,1.4167,3
5.9408,1.6174,1.6504,1.4167,3
5.9408,1.6125,1.6601,1.4095,3
5.9408,1.6133,1.6609,1.3418,3
5.9408,1.6077,1.6649,1.3530,3
5.9408,1.6093,1.6496,1.3667,3
5.9408,1.6109,1.6536,1.3732,3
5.9408,1.6109,1.6464,1.3877,3
5.9408,1.6069,1.6480,1.3885,3
5.9408,1.6166,1.6577,1.3966,3
5.9408,1.6158,1.6488,1.4038,3
5.9408,1.6149,1.6456,1.4111,3
5.9408,1.6133,1.6415,1.4207,3
5.9408,1.6174,1.6432,1.4240,3
5.9408,1.6230,1.6448,1.4232,3
5.9408,1.6262,1.6577,1.4232,3
5.9408,1.6254,1.6577,1.4215,3
5.9408,1.6262,1.6641,1.4119,3
5.9408,1.6206,1.6520,1.4119,3
5.9408,1.6182,1.6544,1.4119,3
5.9408,1.6206,1.6536,1.4078,3
5.9408,1.6270,1.6536,1.4078,3
5.9408,1.6335,1.6504,1.4038,3
5.9408,1.6254,1.6560,1.3982,3
5.9408,1.6262,1.6568,1.3966,3
5.9408,1.6198,1.6552,1.3966,3
5.9408,1.6182,1.6423,1.3958,3
5.9408,1.6230,1.6335,1.4030,3
5.9408,1.6238,1.6391,1.3998,3
5.9408,1.6238,1.6278,1.4038,3
5.9408,1.6222,1.6383,1.4022,3
5.9408,1.6214,1.6512,1.3990,3
5.9408,1.6182,1.6568,1.3925,3
5.9408,1.6246,1.6593,1.4022,3
5.9408,1.6198,1.6496,1.4038,3
5.9408,1.6222,1.6528,1.3966,3
5.9408,1.6238,1.6496,1.3974,3
5.9408,1.6254,1.6577,1.3933,3
5.9408,1.6270,1.6496,1.3949,3
5.9408,1.6270,1.6512,1.3909,3
5.9408,1.6286,1.6456,1.3933,3
5.9408,1.6238,1.6327,1.3974,3
5.9408,1.6238,1.6335,1.3990,3
5.9408,1.6206,1.6472,1.4038,3
5.9408,1.6536,1.6552,1.4014,3
5.9408,1.6423,1.6528,1.3974,3
5.9408,1.6343,1.6552,1.3941,3
5.9408,1.6295,1.6440,1.3941,3
5.9408,1.6270,1.6456,1.3966,3
5.9408,1.6190,1.6448,1.4022,3
5.9408,1.6182,1.6472,1.3990,3
5.9408,1.6230,1.6544,1.4280,3
5.9408,1.6230,1.6601,1.4328,3
5.9408,1.6230,1.6448,1.4232,3
5.9408,1.5884,1.6440,1.4264,3
5.9408,1.5996,1.6423,1.4288,3
5.9408,1.6069,1.6488,1.4312,3
5.9408,1.6037,1.6544,1.4385,3
5.9408,1.6069,1.6609,1.4409,3
5.9408,1.6101,1.6673,1.4336,3
5.9408,1.6061,1.6633,1.4320,3
5.9408,1.6069,1.6665,1.4030,3
5.9408,1.6053,1.6593,1.4046,3
5.9408,1.6093,1.6520,1.4095,3
5.9408,1.6085,1.6544,1.4070,3
5.9408,1.6021,1.6496,1.4111,3
5.9408,1.6021,1.6432,1.4086,3
5.9408,1.6053,1.6367,1.3949,3
5.9408,1.6012,1.6399,1.4006,3
5.9408,1.6077,1.6407,1.4054,3
5.9408,1.6045,1.6480,1.4078,3
5.9408,1.6053,1.6480,1.4038,3
5.9408,1.6037,1.6480,1.4054,3
5.9408,1.5996,1.6560,1.4062,3
5.9408,1.6109,1.6440,1.4054,3
5.9408,1.6085,1.6440,1.4078,3
5.9408,1.6012,1.6448,1.4135,3
5.9408,1.5948,1.6577,1.4336,3
5.9408,1.5972,1.6480,1.4272,3
5.9408,1.5908,1.6496,1.4199,3
5.9408,1.5851,1.6504,1.4135,3
5.9408,1.5803,1.6359,1.4191,3
5.9408,1.5835,1.6335,1.4167,3
5.9408,1.5908,1.6286,1.4159,3
5.9408,1.5851,1.6375,1.4256,3
5.9883,1.5892,1.6480,1.4199,4
5.9883,1.5916,1.6568,1.4167,4
5.9883,1.5948,1.6544,1.4119,4
5.9883,1.5940,1.6544,1.4135,4
5.9883,1.5940,1.6585,1.4143,4
5.9883,1.6012,1.6568,1.4135,4
5.9883,1.6053,1.6585,1.4215,4
5.9883,1.6053,1.6568,1.4248,4
5.9883,1.6012,1.6552,1.4103,4
5.9883,1.6021,1.6480,1.4046,4
5.9883,1.6045,1.6383,1.4127,4
5.9883,1.5996,1.6383,1.4175,4
5.9883,1.6004,1.6407,1.4143,4
5.9883,1.6069,1.6520,1.4103,4
5.9883,1.6045,1.6472,1.4111,4
5.9883,1.6045,1.6335,1.4223,4
5.9883,1.6045,1.6335,1.4248,4
5.9883,1.6077,1.6343,1.4248,4
5.9883,1.6093,1.6399,1.4368,4
5.9883,1.6037,1.6480,1.4328,4
5.9883,1.5972,1.6552,1.4368,4
5.9883,1.5996,1.6552,1.4409,4
5.9883,1.6029,1.6480,1.4449,4
5.9883,1.5980,1.6375,1.4481,4
5.9883,1.5996,1.6367,1.4417,4
5.9883,1.6053,1.6504,1.4377,4
5.9883,1.6012,1.6593,1.4360,4
5.9883,1.5996,1.6593,1.4417,4
5.9883,1.5956,1.6577,1.4425,4
5.9883,1.5972,1.6504,1.4352,4
5.9883,1.5948,1.6544,1.4264,4
5.9883,1.5972,1.6448,1.4264,4
5.9883,1.6029,1.6552,1.4368,4
5.9883,1.6045,1.6585,1.4280,4
5.9883,1.6061,1.6520,1.4328,4
5.9883,1.6012,1.6448,1.4385,4
5.9883,1.6021,1.6351,1.4385,4
5.9883,1.6021,1.6432,1.4352,4
5.9883,1.5996,1.6448,1.4304,4
5.9883,1.5988,1.6544,1.4385,4
5.9883,1.6149,1.6488,1.4433,4
5.9883,1.6133,1.6560,1.4409,4
5.9883,1.6085,1.6456,1.4272,4
5.9883,1.6109,1.6351,1.4385,4
5.9883,1.6141,1.6407,1.4288,4
5.9883,1.6069,1.6440,1.4304,4
5.9883,1.6004,1.6480,1.4417,4
5.9883,1.5996,1.6415,1.4425,4
5.9883,1.6021,1.6480,1.4433,4
5.9883,1.6069,1.6399,1.4449,4
5.9883,1.5916,1.6359,1.4465,4
5.9883,1.5932,1.6383,1.4497,4
5.9883,1.5980,1.6399,1.4530,4
5.9883,1.5940,1.6472,1.4465,4
5.9883,1.5875,1.6472,1.4618,4
5.9883,1.5980,1.6448,1.4594,4
5.9883,1.6004,1.6512,1.4522,4
5.9883,1.5996,1.6504,1.4489,4
5.9883,1.6004,1.6472,1.4473,4
5.9883,1.5996,1.6464,1.4457,4
5.9883,1.6012,1.6512,1.4417,4
5.9883,1.5996,1.6335,1.4401,4
5.9883,1.5932,1.6383,1.4401,4
5.9894,1.5988,1.6423,1.4425,4
5.9894,1.6004,1.6359,1.4514,4
5.9894,1.5964,1.6423,1.4530,4
5.9894,1.5996,1.6391,1.4465,4
5.9894,1.6004,1.6456,1.4473,4
5.9894,1.5980,1.6319,1.4505,4
5.9894,1.5924,1.6327,1.4570,4
5.9894,1.5908,1.6319,1.4755,4
5.9894,1.5988,1.6383,1.4707,4
5.9894,1.5996,1.6319,1.4651,4
5.9894,1.5956,1.6286,1.4659,4
5.9894,1.6021,1.6383,1.4602,4
5.9894,1.6021,1.6407,1.4562,4
5.9894,1.6004,1.6423,1.4538,4
5.9894,1.6004,1.6278,1.4538,4
5.9894,1.5980,1.6295,1.4570,4
5.9894,1.5996,1.6391,1.4530,4
5.9894,1.6037,1.6391,1.4602,4
5.9894,1.5956,1.6472,1.4634,4
5.9894,1.6029,1.6552,1.4634,4
5.9894,1.6053,1.6585,1.4667,4
5.9894,1.6021,1.6552,1.4683,4
5.9894,1.6053,1.6520,1.4675,4
5.9894,1.6125,1.6504,1.4699,4
5.9894,1.6101,1.6568,1.4667,4
5.9894,1.6101,1.6528,1.4610,4
5.9894,1.6061,1.6448,1.4675,4
5.9894,1.6069,1.6327,1.4481,4
5.9894,1.6069,1.6286,1.4481,4
5.9894,1.5956,1.6198,1.4489,4
5.9894,1.5980,1.6262,1.4441,4
5.9894,1.5996,1.6295,1.4570,4
6.0345,1.5956,1.6335,1.4546,4
6.0345,1.5892,1.6327,1.4610,4
6.0345,1.5908,1.6278,1.4659,4
6.0345,1.5956,1.6359,1.4651,4
6.0345,1.5996,1.6351,1.4642,4
6.0345,1.6061,1.6415,1.4642,4
6.0345,1.6085,1.6488,1.4683,4
6.0345,1.6198,1.6577,1.4683,4
6.0345,1.6117,1.6568,1.4731,4
6.0345,1.6077,1.6488,1.4578,4
6.0345,1.6149,1.6464,1.4634,4
6.0345,1.6158,1.6472,1.4578,4
6.0345,1.6149,1.6504,1.4530,4
6.0345,1.6198,1.6456,1.4610,4
6.0345,1.6246,1.6432,1.4578,4
6.0345,1.6214,1.6448,1.4505,4
6.0345,1.6166,1.6295,1.4505,4
6.0345,1.6101,1.6295,1.4578,4
6.0345,1.6262,1.6246,1.4554,4
6.0345,1.6286,1.6311,1.4570,4
6.0345,1.6270,1.6254,1.4546,4
6.0345,1.6246,1.6149,1.4594,4
6.0345,1.6214,1.6190,1.4626,4
6.0345,1.6133,1.6190,1.4634,4
6.0345,1.6077,1.6230,1.4659,4
6.0345,1.6166,1.6311,1.4731,4
6.0345,1.6262,1.6456,1.4731,4
6.0345,1.6311,1.6432,1.4755,4
6.0345,1.6174,1.6448,1.4723,4
6.0345,1.6158,1.6367,1.4393,4
6.0345,1.6158,1.6295,1.4449,4
6.0345,1.6109,1.6327,1.4417,4
6.0345,1.6158,1.6407,1.4449,4
6.0345,1.6230,1.6544,1.4820,4
6.0345,1.6278,1.6552,1.4779,4
6.0345,1.6182,1.6552,1.4804,4
6.0345,1.6109,1.6568,1.4788,4
6.0345,1.6077,1.6480,1.4683,4
6.0345,1.6149,1.6407,1.4731,4
6.0345,1.6125,1.6415,1.4997,4
6.0345,1.6158,1.6480,1.4908,4
6.0345,1.6278,1.6440,1.4884,4
6.0345,1.6319,1.6335,1.4868,4
6.0345,1.6246,1.6311,1.4570,4
6.0345,1.6246,1.6295,1.4634,4
6.0345,1.6278,1.6214,1.4586,4
6.0345,1.6335,1.6117,1.4618,4
6.0345,1.6415,1.6238,1.4707,4
6.0345,1.6319,1.6303,1.4755,4
6.0345,1.6351,1.6270,1.4876,4
6.0345,1.6343,1.6270,1.4908,4
6.0356,1.6278,1.6383,1.4884,4
6.0356,1.6270,1.6423,1.4916,4
6.0356,1.6319,1.6448,1.4876,4
6.0356,1.6254,1.6528,1.4860,4
6.0356,1.6206,1.6560,1.4763,4
6.0356,1.6158,1.6568,1.4771,4
6.0356,1.6141,1.6456,1.4852,4
6.0356,1.6158,1.6399,1.4852,4
6.0356,1.6101,1.6448,1.4779,4
6.0356,1.6117,1.6440,1.4820,4
6.0356,1.6190,1.6472,1.4876,4
6.0356,1.6206,1.6528,1.4941,4
6.0356,1.6190,1.6367,1.4908,4
6.0356,1.6262,1.6343,1.4884,4
6.0356,1.6262,1.6246,1.4981,4
6.0356,1.6254,1.6254,1.4933,4
6.0356,1.6206,1.6278,1.4860,4
6.0356,1.6174,1.6343,1.4876,4
6.0356,1.6254,1.6319,1.4957,4
6.0356,1.6182,1.6327,1.4908,4
6.0356,1.6085,1.6295,1.4925,4
6.0356,1.6093,1.6270,1.4860,4
6.0356,1.6149,1.6407,1.4884,4
6.0356,1.6109,1.6383,1.4916,4
6.0356,1.6125,1.6488,1.4908,4
6.0356,1.6174,1.6456,1.4916,4
6.0356,1.6222,1.6383,1.4973,4
6.0356,1.6286,1.6399,1.4916,4
6.0356,1.6295,1.6415,1.4828,4
6.0356,1.6343,1.6488,1.4868,4
6.0356,1.6367,1.6488,1.4852,4
6.0356,1.6286,1.6496,1.4755,4
6.0356,1.6206,1.6480,1.4691,4
6.0356,1.6222,1.6399,1.4667,4
6.0356,1.6182,1.6359,1.4763,4
6.0356,1.6141,1.6295,1.4844,4
6.0356,1.6125,1.6367,1.4900,4
6.0356,1.6093,1.6286,1.4933,4
6.0356,1.6069,1.6254,1.4916,4
6.0356,1.6045,1.6295,1.4925,4
6.0356,1.6101,1.6238,1.4949,4
6.0356,1.6190,1.6141,1.5094,4
6.0838,1.6230,1.6085,1.5996,4
6.0838,1.6198,1.6125,1.5867,4
6.0838,1.6230,1.6149,1.5690,4
6.0838,1.6254,1.6262,1.5601,4
6.0838,1.6206,1.6238,1.5440,4
6.0838,1.6270,1.6198,1.5400,4
6.0838,1.6270,1.6375,1.5432,4
6.0838,1.6319,1.6343,1.5424,4
6.0838,1.6278,1.6295,1.5392,4
6.0838,1.6222,1.6311,1.5303,4
6.0838,1.6230,1.6230,1.4441,4
6.0838,1.6262,1.6214,1.4578,4
6.0838,1.6238,1.6158,1.4699,4
6.0838,1.6246,1.6125,1.4852,4
6.0838,1.6262,1.6166,1.4941,4
6.0838,1.6238,1.6270,1.5005,4
6.0838,1.6198,1.6117,1.5078,4
6.0838,1.6133,1.6037,1.5086,4
6.0838,1.6246,1.6061,1.5199,4
6.0838,1.6246,1.6012,1.5247,4
6.0838,1.6254,1.6053,1.5327,4
6.0838,1.6222,1.6037,1.5384,4
6.0838,1.6319,1.6053,1.5400,4
6.0838,1.6303,1.6012,1.5311,4
6.0838,1.6303,1.6077,1.5279,4
6.0838,1.6311,1.6053,1.5247,4
6.0838,1.6367,1.6037,1.5223,4
6.0838,1.6367,1.6133,1.5239,4
6.0838,1.6303,1.6069,1.5215,4
6.0838,1.6343,1.6117,1.5174,4
6.0838,1.6319,1.6133,1.5062,4
6.0838,1.6375,1.6101,1.4997,4
6.0838,1.6359,1.6117,1.4965,4
6.0838,1.6311,1.6149,1.4949,4
6.0838,1.6351,1.6093,1.4989,4
6.0838,1.6319,1.6166,1.4981,4
6.0838,1.6262,1.6174,1.4965,4
6.0838,1.6327,1.6085,1.4933,4
6.0838,1.6286,1.6093,1.5005,4
6.0838,1.6270,1.5996,1.4989,4
6.0838,1.6254,1.6004,1.4997,4
6.0838,1.6246,1.6045,1.4965,4
6.0838,1.6238,1.6045,1.5037,4
6.0838,1.6262,1.6141,1.5013,4
6.0838,1.6198,1.6149,1.4965,4
6.0838,1.6198,1.5980,1.4949,4
6.0838,1.6174,1.5980,1.4957,4
6.0838,1.6101,1.5932,1.4981,4
6.0838,1.6198,1.6021,1.4876,4
6.0838,1.6174,1.6109,1.4925,4
6.0838,1.6182,1.6125,1.4973,4
6.0838,1.6182,1.6125,1.5037,4
6.0838,1.6246,1.6085,1.4989,4
6.0838,1.6238,1.6133,1.5086,4
6.0838,1.6327,1.6117,1.5037,4
6.0838,1.6375,1.6166,1.5118,4
6.0838,1.6423,1.6158,1.5142,4
6.0838,1.6472,1.6174,1.5174,4
6.0838,1.6415,1.6133,1.5166,4
6.0838,1.6351,1.6125,1.5190,4
6.0838,1.6375,1.6117,1.5174,4
6.0838,1.6311,1.6101,1.5190,4
6.0838,1.6254,1.6206,1.5158,4
6.0838,1.6335,1.6125,1.5086,4
6.0838,1.6335,1.6093,1.5158,4
6.0838,1.6270,1.6045,1.5118,4
6.0838,1.6295,1.6012,1.5142,4
6.0838,1.6295,1.6053,1.5134,4
6.0838,1.6319,1.6021,1.5118,4
6.0838,1.6351,1.6133,1.5086,4
6.0838,1.6375,1.6214,1.5150,4
6.0838,1.6456,1.6383,1.5126,4
6.0838,1.6456,1.6343,1.5134,4
6.0838,1.6415,1.6214,1.5174,4
6.0838,1.6415,1.5771,1.5110,4
6.0838,1.6448,1.5851,1.5110,4
6.0838,1.6448,1.5948,1.5150,4
6.0838,1.6448,1.5964,1.5134,4
6.0838,1.6456,1.6101,1.5062,4
6.0838,1.6552,1.6029,1.5037,4
6.0838,1.6520,1.5964,1.4941,4
6.0838,1.6440,1.5892,1.4981,4
6.0838,1.6448,1.5843,1.5053,4
6.0838,1.6480,1.5996,1.5037,4
6.0838,1.6464,1.6472,1.5037,4
6.0838,1.6448,1.6432,1.5029,4
6.0838,1.6415,1.6375,1.5005,4
6.0838,1.6440,1.6351,1.4997,4
6.0838,1.6391,1.6359,1.5086,4
6.0838,1.6303,1.6327,1.5062,4
6.0838,1.6327,1.6311,1.4328,4
6.0838,1.6552,1.6182,1.4377,4
6.0838,1.6504,1.6093,1.4377,4
6.0838,1.6399,1.6012,1.4449,4
6.0838,1.6367,1.6029,1.4538,4
6.0838,1.6407,1.6037,1.4586,4
6.0838,1.6448,1.6045,1.4578,4
6.0838,1.6456,1.6109,1.4659,4
6.1348,1.6544,1.6077,1.4642,4
6.1348,1.6601,1.6198,1.4731,4
6.1348,1.6568,1.6206,1.5505,4
6.1348,1.6399,1.6174,1.5440,4
6.1348,1.6407,1.6343,1.5336,4
6.1348,1.6536,1.6327,1.5190,4
6.1348,1.6544,1.6254,1.5134,4
6.1348,1.6520,1.6246,1.5070,4
6.1348,1.6440,1.6246,1.5005,4
6.1348,1.6399,1.6238,1.4949,4
6.1348,1.6286,1.6246,1.4933,4
6.1348,1.6206,1.6141,1.4860,4
6.1348,1.6214,1.6149,1.5037,4
6.1348,1.6230,1.6286,1.4973,4
6.1348,1.6278,1.6190,1.5037,4
6.1348,1.6254,1.6190,1.5062,4
6.1348,1.6335,1.6246,1.5029,4
6.1348,1.6351,1.6270,1.5029,4
6.1348,1.6375,1.6383,1.5062,4
6.1348,1.6407,1.6407,1.5029,4
6.1348,1.6464,1.6351,1.5045,4
6.1348,1.6496,1.6303,1.5086,4
6.1348,1.6464,1.6238,1.4925,4
6.1348,1.6423,1.6166,1.5029,4
6.1348,1.6407,1.6198,1.5029,4
6.1348,1.6335,1.6238,1.5078,4
6.1348,1.6295,1.6407,1.5166,4
6.1348,1.6303,1.6472,1.5271,4
6.1348,1.6311,1.6359,1.5311,4
6.1348,1.6303,1.6270,1.5344,4
6.1348,1.6238,1.6238,1.5360,4
6.1348,1.6303,1.6286,1.5376,4
6.1348,1.6367,1.6423,1.5440,4
6.1348,1.6343,1.6407,1.5456,4
6.1348,1.6423,1.6351,1.5481,4
6.1348,1.6423,1.6399,1.5473,4
6.1348,1.6391,1.6214,1.5593,4
6.1348,1.6375,1.6174,1.5529,4
6.1348,1.6399,1.6085,1.5473,4
6.1348,1.6407,1.6109,1.5400,4
6.1348,1.6456,1.6182,1.4836,4
6.1348,1.6367,1.6198,1.4892,4
6.1348,1.6262,1.6149,1.4965,4
6.1348,1.6351,1.6149,1.4933,4
6.1348,1.6254,1.6311,1.4973,4
6.1348,1.6238,1.6432,1.4965,4
6.1348,1.6214,1.6423,1.4804,4
6.1348,1.6262,1.6367,1.4836,4
6.1348,1.6278,1.6464,1.4828,4
6.1348,1.6206,1.6423,1.4868,4
6.1348,1.6174,1.6295,1.5416,4
6.1348,1.6303,1.6343,1.5368,4
6.1348,1.6423,1.6399,1.5199,4
6.1348,1.6327,1.6432,1.5134,4
6.1348,1.6383,1.6343,1.5062,4
6.1348,1.6488,1.6206,1.5078,4
6.1348,1.6560,1.6238,1.5134,4
6.1348,1.6520,1.6174,1.5086,4
6.1348,1.6568,1.6198,1.5118,4
6.1348,1.6601,1.6423,1.5182,4
6.1348,1.6585,1.6464,1.5190,4
6.1348,1.6528,1.6464,1.5166,4
6.1348,1.6480,1.6391,1.5223,4
6.1348,1.6568,1.6440,1.5263,4
6.1348,1.6512,1.6448,1.5255,4
6.1348,1.6415,1.6383,1.5231,4
6.1348,1.6335,1.6375,1.5247,4
6.1348,1.6383,1.6504,1.5255,4
6.1348,1.6278,1.6440,1.5287,4
6.1348,1.6254,1.6246,1.5174,4
6.1348,1.6335,1.6367,1.5215,4
6.1348,1.6359,1.6270,1.5239,4
6.1348,1.6391,1.6319,1.5271,4
6.1348,1.6351,1.6278,1.5303,4
6.1348,1.6335,1.6351,1.5319,4
6.1348,1.6415,1.6367,1.5376,4
6.1348,1.6488,1.6311,1.5368,4
6.1348,1.6423,1.5884,1.5376,4
6.1348,1.6496,1.5916,1.5400,4
6.1348,1.6552,1.5964,1.5473,4
6.1348,1.6488,1.5916,1.5473,4
6.1348,1.6560,1.6117,1.5489,4
6.1348,1.6536,1.6141,1.5497,4
6.1348,1.6657,1.6149,1.5464,4
6.1348,1.6609,1.6069,1.5464,4
6.1348,1.6568,1.5988,1.5456,4
6.1348,1.6528,1.6069,1.5440,4
6.1348,1.6544,1.6254,1.5497,4
6.1348,1.6504,1.6295,1.5481,4
6.1348,1.6504,1.6262,1.5497,4
6.1348,1.6536,1.6198,1.5529,4
6.1348,1.6375,1.6133,1.5513,4
6.1348,1.6367,1.6029,1.5561,4
6.1348,1.6278,1.5964,1.5545,4
6.1348,1.6351,1.5940,1.5545,4
6.1348,1.6327,1.6012,1.5561,4
6.1348,1.6295,1.5972,1.5577,4
6.1348,1.6319,1.6149,1.5537,4
6.1348,1.6375,1.6174,1.5489,4
6.1348,1.6391,1.6093,1.5473,4
6.1348,1.6351,1.6141,1.5440,4
6.1348,1.6440,1.6021,1.5497,4
6.1348,1.6456,1.5900,1.5376,4
6.1823,1.6415,1.5940,1.5384,4
6.1823,1.6375,1.5940,1.5392,4
6.1823,1.6440,1.5956,1.5368,4
6.1823,1.6520,1.5996,1.5424,4
6.1823,1.6536,1.6109,1.5464,4
6.1823,1.6480,1.6109,1.5489,4
6.1823,1.6456,1.6174,1.5489,4
6.1823,1.6536,1.6109,1.5416,4
6.1823,1.6512,1.6069,1.5440,4
6.1823,1.6480,1.6198,1.5513,4
6.1823,1.6512,1.6222,1.5505,4
6.1823,1.6552,1.6222,1.5529,4
6.1823,1.6456,1.6101,1.5545,4
6.1823,1.6383,1.6166,1.5537,4
6.1823,1.6375,1.6125,1.5545,4
6.1823,1.6375,1.6029,1.5529,4
6.1823,1.6391,1.6053,1.5545,4
6.1823,1.6303,1.6085,1.5650,4
6.1823,1.6278,1.6230,1.5561,4
6.1823,1.6303,1.6230,1.5545,4
6.1823,1.6262,1.6230,1.5529,4
6.1823,1.6206,1.6254,1.5537,4
6.1823,1.6286,1.6359,1.5521,4
6.1823,1.6230,1.6327,1.5448,4
6.1823,1.6174,1.6238,1.5360,4
6.1823,1.6117,1.6286,1.5416,4
6.1823,1.6133,1.6246,1.5448,4
6.1823,1.6166,1.6117,1.5384,4
6.1823,1.6214,1.6053,1.5440,4
6.1823,1.6222,1.6069,1.5408,4
6.1823,1.6254,1.6069,1.5392,4
6.1823,1.6262,1.6061,1.5255,4
6.1823,1.6214,1.6101,1.5327,4
6.1823,1.6311,1.6053,1.5384,4
6.1823,1.6432,1.6093,1.5456,4
6.1823,1.6440,1.6037,1.5424,4
6.1823,1.6327,1.5932,1.5384,4
6.1823,1.6319,1.6045,1.5408,4
6.1823,1.6262,1.6037,1.5424,4
6.1823,1.6246,1.6182,1.5432,4
6.1823,1.6206,1.6174,1.5545,4
6.1823,1.6254,1.6149,1.5747,4
6.1823,1.6286,1.6125,1.5650,4
6.1823,1.6214,1.6125,1.5593,4
6.1823,1.6085,1.6085,1.5529,4
6.1823,1.6158,1.6093,1.5634,4
6.1823,1.6174,1.6391,1.5626,4
6.1823,1.6222,1.6343,1.5650,4
6.1823,1.6158,1.6278,1.5569,4
6.1823,1.6174,1.6133,1.5505,4
6.1823,1.6174,1.6141,1.5416,4
6.1823,1.6174,1.6262,1.5384,4
6.1823,1.6182,1.6230,1.5464,4
6.1823,1.6254,1.6206,1.5521,4
6.1823,1.6359,1.6206,1.5585,4
6.1823,1.6286,1.6214,1.5497,4
6.1823,1.6295,1.6021,1.5569,4
6.1823,1.6286,1.6085,1.5601,4
6.1823,1.6327,1.6206,1.5666,4
6.1823,1.6278,1.6214,1.5819,4
6.1823,1.6278,1.6286,1.5835,4
6.1823,1.6286,1.6182,1.5835,4
6.1823,1.6254,1.6133,1.5779,4
6.1823,1.6198,1.6117,1.5738,4
6.1823,1.6093,1.6166,1.5747,4
6.1823,1.6149,1.6222,1.5706,4
6.1823,1.6158,1.6238,1.5714,4
6.1823,1.6077,1.6327,1.5658,4
6.1823,1.6117,1.6415,1.5626,4
6.1823,1.6166,1.6415,1.5553,4
6.1823,1.6125,1.6327,1.5585,4
6.1823,1.6093,1.6335,1.5666,4
6.1823,1.6069,1.6464,1.5698,4
6.1823,1.6093,1.6488,1.5738,4
6.1823,1.6077,1.6472,1.5738,4
6.1823,1.6029,1.6456,1.5448,4
6.1823,1.6085,1.6367,1.5497,4
6.1823,1.6174,1.6391,1.5577,4
6.1823,1.6190,1.6383,1.5650,4
6.1823,1.6133,1.6432,1.5706,4
6.1823,1.6198,1.6415,1.5674,4
6.1823,1.6166,1.6359,1.5610,4
6.1823,1.6158,1.6399,1.5650,4
6.1823,1.6101,1.6343,1.5577,4
6.1823,1.6133,1.6319,1.5593,4
6.1823,1.6109,1.6335,1.5988,4
6.1823,1.6085,1.6504,1.5932,4
6.1823,1.6077,1.6456,1.5867,4
6.1823,1.6093,1.6383,1.5811,4
6.1823,1.6093,1.6327,1.5730,4
6.1823,1.6053,1.6278,1.5763,4
6.1823,1.6125,1.6311,1.5464,4
6.1823,1.6133,1.6182,1.5473,4
6.1823,1.6238,1.6262,1.5537,4
6.2297,1.6206,1.6303,1.5529,4
6.2297,1.6214,1.6311,1.5448,4
6.2297,1.6214,1.6311,1.5489,4
6.2297,1.6149,1.6262,1.5545,4
6.2297,1.6101,1.6214,1.5593,4
6.2297,1.6254,1.6214,1.5666,4
6.2297,1.6230,1.6286,1.5682,4
6.2297,1.6149,1.6270,1.5956,4
6.2297,1.6214,1.6278,1.5859,4
6.2297,1.6190,1.6270,1.5835,4
6.2297,1.6214,1.6278,1.5835,4
6.2297,1.6238,1.6327,1.5884,4
6.2297,1.6190,1.6319,1.5843,4
6.2297,1.6238,1.6278,1.5795,4
6.2297,1.6238,1.6198,1.5763,4
6.2297,1.6133,1.6117,1.5763,4
6.2297,1.6214,1.6109,1.5851,4
6.2297,1.6311,1.6141,1.5835,4
6.2297,1.6295,1.6166,1.5867,4
6.2297,1.6270,1.6182,1.5924,4
6.2297,1.6270,1.6222,1.5924,4
6.2297,1.6278,1.6141,1.5924,4
6.2297,1.6278,1.6278,1.5956,4
6.2297,1.6311,1.6270,1.5972,4
6.2297,1.6319,1.6206,1.5980,4
6.2297,1.6327,1.6262,1.6029,4
6.2297,1.6286,1.6182,1.5980,4
6.2297,1.6230,1.6246,1.6037,4
6.2297,1.6182,1.6295,1.6069,4
6.2297,1.6496,1.6206,1.6029,4
6.2297,1.6440,1.6230,1.6012,4
6.2297,1.6399,1.6214,1.6117,4
6.2297,1.6496,1.6053,1.6093,4
